0,15691,-802,1468,-75,296,129
0,15245,-770,1903,-233,-118,-319
0,15237,-819,1350,135,269,185
0,15200,-1171,1570,-671,23,-204
0,15581,-1042,1522,141,218,113
0,15394,-1037,1725,89,153,77
0,12523,-781,1023,526,-152,335
0,17961,-629,2260,-131,234,-282
0,15632,-1247,1751,464,41,-41
0,15180,-948,1944,-712,-449,-38
0,15875,-1312,1236,-401,497,-175
0,15685,-795,1838,-854,201,533
0,13735,508,112,-25,-143,661
0,14613,1296,-299,1549,-901,-1404
0,20155,-1330,1660,1080,-823,-391
0,13167,-3897,2376,-1440,1108,1447
0,17041,-1926,338,-303,318,242
0,15066,-1139,579,-1940,-410,-479
0,12587,794,404,1638,-47,-218
0,17255,1812,-764,4602,228,-2241
0,15624,-4801,2303,716,-263,-722
0,14324,823,3071,-307,34,1449
0,16286,-950,398,961,-587,290
0,14401,-1688,1118,-120,-1549,-601
0,15721,749,124,-962,-896,1149
0,15313,-1036,-652,-2469,106,-297
0,15687,-317,-594,-2739,383,48
1,6977,11851,7137,7,745,785
1,8666,11134,7551,1266,-299,527
1,9423,8664,5456,-1722,-221,942
1,12472,8634,5609,-637,-824,1353
1,9285,12158,7092,1507,-1339,-1369
1,3326,12520,7825,1128,-442,377
1,4437,10919,5541,-4935,-839,556
1,9335,10551,6821,-5563,-87,-1340
1,9582,10016,7069,3129,1168,-1184
1,8780,11228,5978,2054,1118,1015
1,8143,11612,6885,-1135,-367,1097
1,9166,11176,6062,3220,-255,-994
1,5556,9043,5955,-2721,-720,14
1,5283,15915,8943,-1498,218,-1017
1,13846,11503,5966,1374,-444,956
1,12033,9131,4517,-1427,489,851
1,9242,12202,6466,-1454,2242,-1259
1,8421,10639,6956,-670,599,-1161
1,9281,10462,5970,-37,-1276,-18
1,6901,11942,7947,-80,-859,8
1,4404,13686,9204,-319,625,104
1,7594,13680,7558,3056,692,-881
1,11016,8332,4801,-2656,-392,1214
1,9203,11342,6649,2019,-880,-42
1,8198,11151,6362,-770,161,-555
1,8071,11270,7075,687,542,-272
1,7437,11401,6840,70,415,98
1,7795,11536,6999,-601,206,-78
1,9032,9785,5938,2281,-261,1762
1,10844,7748,4131,880,-1351,1683
1,13385,12231,6878,1345,-776,-431
1,2142,14424,9243,374,310,-637
1,6206,9341,5492,-1186,1398,-1297
1,6975,12449,5726,196,954,-274
1,9051,11033,6466,621,-190,771
1,8381,11578,6515,-557,365,-370
1,6741,9957,5334,1295,159,356
1,14399,9588,6195,-3583,-1503,893
1,7534,14283,7564,-334,388,-1210
1,3897,12675,6796,-1893,1177,-403
1,8283,13771,4204,-51,-270,334
1,8381,11899,5206,328,-141,789
1,8210,11881,5646,-66,-177,520
1,8522,11607,5352,-253,274,139
1,8443,11386,5635,-243,397,-80
1,8598,11730,5905,207,155,3
1,8287,11821,5751,258,49,301
1,8437,11607,5429,236,140,168
1,8425,11267,5763,-226,295,111
1,8336,11521,5785,-2017,-75,455
1,8805,10997,5687,-246,-465,595
1,10498,10711,5497,290,-506,-539
1,8533,12063,5074,1032,-309,-482
1,7172,11282,6294,-2523,-475,590
1,6617,12432,6649,550,-9,-439
1,6923,11998,6447,-623,695,843
1,9631,12663,5687,-527,327,-329
1,10601,10876,6305,2518,1012,-525
1,11102,7766,3580,-2245,-73,325
1,8914,13508,7387,-33,23,298
1,7539,11095,5431,-546,-200,17
1,9054,11302,6499,-714,-310,-40
1,8790,10702,5391,-403,-271,-88
1,8963,11143,5850,-279,298,85
1,8932,11159,5728,-836,158,30
1,10834,11537,6504,-1235,1058,-1186
1,8337,10111,4726,620,291,328
1,8893,11877,6045,1310,-1327,-500
1,7894,12506,6044,-1626,-379,151
1,8210,12238,4882,-762,693,533
1,8813,11310,5624,-160,540,-295
1,8007,9013,-7241,2739,120,1547
1,8307,10179,-9211,2015,555,-144
1,7794,12015,-11355,2607,136,-983
1,7452,10362,-10134,-83,536,-702
1,2924,10807,-12308,1651,-948,2212
1,8485,13842,-11646,-1703,-2240,-219
1,9490,6914,-6673,1009,1155,1071
1,8524,8834,-10492,-2311,1570,-704
1,7514,11265,-9392,-1101,-447,-114
1,8262,10563,-10136,-2123,-646,-1073
1,7565,11620,-9148,473,521,-29
1,7565,11723,-9132,552,376,392
1,8910,9779,-6865,-1308,-1103,1046
1,12353,10251,-7143,988,54,19
1,9203,12721,-10636,988,1048,-826
1,2272,11322,-12628,826,1262,267
1,6650,11726,-8125,70,-1890,914
1,7697,10381,-9486,-1105,-223,-557
1,7231,11670,-9707,231,186,174
1,7539,11067,-9503,-1037,-166,-262
1,7163,11562,-9377,430,112,167
1,7427,11261,-9468,453,304,-141
1,7194,11145,-8887,481,321,-14
1,7374,11326,-9419,-381,-10,109
1,7853,11293,-9301,399,315,301
1,8164,11027,-10076,-442,667,-874
1,7370,11800,-8893,534,-1178,418
1,7505,11015,-9898,-79,339,-123
1,7312,11172,-9804,-394,219,14
1,7168,11020,-9671,-65,47,246
1,7408,11134,-9326,-389,-162,-155
1,7217,10982,-9843,836,928,-578
1,5480,11045,-9643,-45,508,1699
1,2381,12324,-12044,-2041,-1171,1653
1,9599,13007,-12333,-3342,-2758,-1696
1,12315,10942,-7536,777,1423,1188
1,8591,8663,-7633,-2200,941,-2020
1,7196,11532,-9808,-214,-2069,518
1,6292,10821,-9404,-578,-42,-130
1,6941,11561,-9595,574,685,637
1,8468,8885,-7183,1777,-683,1359
1,11552,8488,-9066,4902,1319,998
1,6049,10554,-11807,632,540,-1187
1,3304,8871,-11281,-234,-301,500
1,8370,10747,-9541,240,-456,27
1,7827,10698,-9513,81,336,-49
1,7796,10242,-9821,779,370,-267
1,7814,10068,-10124,712,-153,92
1,7538,10500,-10059,179,-87,-61
1,7622,10651,-10237,236,114,137
1,7864,10696,-10352,2011,815,1311
1,8609,8719,-9609,-744,885,4365
1,13745,6862,-8574,3723,-845,-92
1,11167,9461,-11589,-2732,1209,-2191
1,2514,9967,-14279,1473,511,1022
1,9533,9541,-10762,1544,-94,1363
1,9518,7758,-10126,1632,115,-642
1,9531,8392,-10349,-66,1232,1376
1,10734,7520,-10692,-1131,2659,340
1,9310,7475,-9419,-803,-251,168
1,9913,7192,-8165,1037,-2031,587
1,11662,8518,-12591,-1678,112,2
1,10113,7718,-10115,1467,1735,347
1,10824,7466,-9365,1013,1825,1261
